release_reference_id,release_project_reference,datacenter_reference,tag_device_id,release_reference_type,latitude,longitude,time,expected_enddate,manufacturer,tag_model,tag_serial_number,tag_coding_system,transmitted_id
,,,,,degrees_north,degrees_east,UTC,UTC,,,,,
MACFL-16365,MACFL,nep,A69-1303-33641,ANIMAL,39.75012,-121.99698,2009-12-16T06:15:00Z,2010-02-14T06:15:00Z,VEMCO,V7,1082603,A69-1303,33641
MACFL-16366,MACFL,nep,A69-1303-33642,ANIMAL,39.75012,-121.99698,2009-12-16T06:15:00Z,2010-02-14T06:15:00Z,VEMCO,V7,1082604,A69-1303,33642
MACFL-16367,MACFL,nep,A69-1303-33644,ANIMAL,39.75012,-121.99698,2009-12-16T06:15:00Z,2010-02-14T06:15:00Z,VEMCO,V7,1082606,A69-1303,33644
MACFL-16368,MACFL,nep,A69-1303-33645,ANIMAL,39.75012,-121.99698,2009-12-16T06:15:00Z,2010-02-14T06:15:00Z,VEMCO,V7,1082607,A69-1303,33645
MACFL-16369,MACFL,nep,A69-1303-33646,ANIMAL,39.75012,-121.99698,2009-12-16T06:15:00Z,2010-02-14T06:15:00Z,VEMCO,V7,1082608,A69-1303,33646
MACFL-16370,MACFL,nep,A69-1303-33647,ANIMAL,39.75012,-121.99698,2009-12-16T06:15:00Z,2010-02-14T06:15:00Z,VEMCO,V7,1082609,A69-1303,33647
MACFL-16371,MACFL,nep,A69-1303-33648,ANIMAL,39.75012,-121.99698,2009-12-16T06:15:00Z,2010-02-14T06:15:00Z,VEMCO,V7,1082610,A69-1303,33648
MACFL-16372,MACFL,nep,A69-1303-33649,ANIMAL,39.75012,-121.99698,2009-12-16T06:15:00Z,2010-02-14T06:15:00Z,VEMCO,V7,1082611,A69-1303,33649
MACFL-16373,MACFL,nep,A69-1303-33650,ANIMAL,39.75012,-121.99698,2009-12-16T06:15:00Z,2010-02-14T06:15:00Z,VEMCO,V7,1082612,A69-1303,33650
MACFL-16374,MACFL,nep,A69-1303-33652,ANIMAL,39.75012,-121.99698,2009-12-16T06:15:00Z,2010-02-14T06:15:00Z,VEMCO,V7,1082614,A69-1303,33652
MACFL-16375,MACFL,nep,A69-1303-33653,ANIMAL,39.75012,-121.99698,2009-12-16T06:15:00Z,2010-02-14T06:15:00Z,VEMCO,V7,1082615,A69-1303,33653
MACFL-16376,MACFL,nep,A69-1303-33654,ANIMAL,39.75012,-121.99698,2009-12-16T06:15:00Z,2010-02-14T06:15:00Z,VEMCO,V7,1082616,A69-1303,33654
MACFL-16377,MACFL,nep,A69-1303-33655,ANIMAL,39.75012,-121.99698,2009-12-16T06:15:00Z,2010-02-14T06:15:00Z,VEMCO,V7,1082617,A69-1303,33655
MACFL-16378,MACFL,nep,A69-1303-33656,ANIMAL,39.75012,-121.99698,2009-12-16T06:15:00Z,2010-02-14T06:15:00Z,VEMCO,V7,1082618,A69-1303,33656
MACFL-16379,MACFL,nep,A69-1303-33657,ANIMAL,39.75012,-121.99698,2009-12-16T06:15:00Z,2010-02-14T06:15:00Z,VEMCO,V7,1082619,A69-1303,33657
MACFL-16380,MACFL,nep,A69-1303-33658,ANIMAL,39.75012,-121.99698,2009-12-16T06:15:00Z,2010-02-14T06:15:00Z,VEMCO,V7,1082620,A69-1303,33658
MACFL-16381,MACFL,nep,A69-1303-33659,ANIMAL,39.75012,-121.99698,2009-12-16T06:15:00Z,2010-02-14T06:15:00Z,VEMCO,V7,1082621,A69-1303,33659
MACFL-16382,MACFL,nep,A69-1303-33660,ANIMAL,39.75012,-121.99698,2009-12-16T06:15:00Z,2010-02-14T06:15:00Z,VEMCO,V7,1082622,A69-1303,33660
MACFL-16383,MACFL,nep,A69-1303-33661,ANIMAL,39.75012,-121.99698,2009-12-16T06:15:00Z,2010-02-14T06:15:00Z,VEMCO,V7,1082623,A69-1303,33661
MACFL-16384,MACFL,nep,A69-1303-33662,ANIMAL,39.75012,-121.99698,2009-12-16T06:15:00Z,2010-02-14T06:15:00Z,VEMCO,V7,1082624,A69-1303,33662
MACFL-16385,MACFL,nep,A69-1303-33663,ANIMAL,39.75012,-121.99698,2009-12-16T06:15:00Z,2010-02-14T06:15:00Z,VEMCO,V7,1082625,A69-1303,33663
MACFL-16386,MACFL,nep,A69-1303-33751,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082711,A69-1303,33751
MACFL-16387,MACFL,nep,A69-1303-33752,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082712,A69-1303,33752
MACFL-16388,MACFL,nep,A69-1303-33753,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082713,A69-1303,33753
MACFL-16389,MACFL,nep,A69-1303-33754,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082714,A69-1303,33754
MACFL-16390,MACFL,nep,A69-1303-63801,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082167,A69-1303,63801
MACFL-16391,MACFL,nep,A69-1303-63802,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082168,A69-1303,63802
MACFL-16392,MACFL,nep,A69-1303-63803,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082169,A69-1303,63803
MACFL-16393,MACFL,nep,A69-1303-63804,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082170,A69-1303,63804
MACFL-16394,MACFL,nep,A69-1303-63805,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082171,A69-1303,63805
MACFL-16395,MACFL,nep,A69-1303-63806,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082172,A69-1303,63806
MACFL-16396,MACFL,nep,A69-1303-63807,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082173,A69-1303,63807
MACFL-16397,MACFL,nep,A69-1303-63808,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082174,A69-1303,63808
MACFL-16398,MACFL,nep,A69-1303-63809,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082175,A69-1303,63809
MACFL-16399,MACFL,nep,A69-1303-63810,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082176,A69-1303,63810
MACFL-16400,MACFL,nep,A69-1303-63811,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082177,A69-1303,63811
MACFL-16401,MACFL,nep,A69-1303-63812,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082178,A69-1303,63812
MACFL-16402,MACFL,nep,A69-1303-63813,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082179,A69-1303,63813
MACFL-16403,MACFL,nep,A69-1303-63814,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082180,A69-1303,63814
MACFL-16404,MACFL,nep,A69-1303-63815,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082181,A69-1303,63815
MACFL-16405,MACFL,nep,A69-1303-63816,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082182,A69-1303,63816
MACFL-16406,MACFL,nep,A69-1303-63817,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082183,A69-1303,63817
MACFL-16407,MACFL,nep,A69-1303-63818,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082184,A69-1303,63818
MACFL-16408,MACFL,nep,A69-1303-63819,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082185,A69-1303,63819
MACFL-16409,MACFL,nep,A69-1303-63820,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082186,A69-1303,63820
MACFL-16410,MACFL,nep,A69-1303-63821,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082187,A69-1303,63821
MACFL-16411,MACFL,nep,A69-1303-63822,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082188,A69-1303,63822
MACFL-16412,MACFL,nep,A69-1303-63823,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082189,A69-1303,63823
MACFL-16413,MACFL,nep,A69-1303-63824,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082190,A69-1303,63824
MACFL-16414,MACFL,nep,A69-1303-63825,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082191,A69-1303,63825
MACFL-16415,MACFL,nep,A69-1303-63826,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082192,A69-1303,63826
MACFL-16416,MACFL,nep,A69-1303-63753,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082119,A69-1303,63753
MACFL-16417,MACFL,nep,A69-1303-63754,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082120,A69-1303,63754
MACFL-16418,MACFL,nep,A69-1303-63755,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082121,A69-1303,63755
MACFL-16419,MACFL,nep,A69-1303-63756,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082122,A69-1303,63756
MACFL-16420,MACFL,nep,A69-1303-63757,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082123,A69-1303,63757
MACFL-16421,MACFL,nep,A69-1303-63758,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082124,A69-1303,63758
MACFL-16422,MACFL,nep,A69-1303-63759,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082125,A69-1303,63759
MACFL-16423,MACFL,nep,A69-1303-63760,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082126,A69-1303,63760
MACFL-16424,MACFL,nep,A69-1303-63761,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082127,A69-1303,63761
MACFL-16425,MACFL,nep,A69-1303-63762,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082128,A69-1303,63762
MACFL-16426,MACFL,nep,A69-1303-63763,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082129,A69-1303,63763
MACFL-16427,MACFL,nep,A69-1303-63764,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082130,A69-1303,63764
MACFL-16428,MACFL,nep,A69-1303-63765,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082131,A69-1303,63765
MACFL-16429,MACFL,nep,A69-1303-63766,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082132,A69-1303,63766
MACFL-16430,MACFL,nep,A69-1303-63767,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082133,A69-1303,63767
MACFL-16431,MACFL,nep,A69-1303-63768,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082134,A69-1303,63768
MACFL-16432,MACFL,nep,A69-1303-63769,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082135,A69-1303,63769
MACFL-16433,MACFL,nep,A69-1303-63770,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082136,A69-1303,63770
MACFL-16434,MACFL,nep,A69-1303-63771,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082137,A69-1303,63771
MACFL-16435,MACFL,nep,A69-1303-63772,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082138,A69-1303,63772
MACFL-16436,MACFL,nep,A69-1303-63773,ANIMAL,39.75012,-121.99698,2010-01-07T06:28:00Z,2010-03-08T06:28:00Z,VEMCO,V7,1082139,A69-1303,63773
MACFL-16437,MACFL,nep,A69-1303-63774,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082140,A69-1303,63774
MACFL-16438,MACFL,nep,A69-1303-63775,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082141,A69-1303,63775
MACFL-16439,MACFL,nep,A69-1303-63776,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082142,A69-1303,63776
MACFL-16440,MACFL,nep,A69-1303-63777,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082143,A69-1303,63777
MACFL-16441,MACFL,nep,A69-1303-63778,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082144,A69-1303,63778
MACFL-16442,MACFL,nep,A69-1303-63779,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082145,A69-1303,63779
MACFL-16443,MACFL,nep,A69-1303-63780,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082146,A69-1303,63780
MACFL-16444,MACFL,nep,A69-1303-63781,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082147,A69-1303,63781
MACFL-16445,MACFL,nep,A69-1303-63782,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082148,A69-1303,63782
MACFL-16446,MACFL,nep,A69-1303-63783,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082149,A69-1303,63783
MACFL-16447,MACFL,nep,A69-1303-63784,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082150,A69-1303,63784
MACFL-16448,MACFL,nep,A69-1303-63785,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082151,A69-1303,63785
MACFL-16449,MACFL,nep,A69-1303-63786,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082152,A69-1303,63786
MACFL-16450,MACFL,nep,A69-1303-63787,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082153,A69-1303,63787
MACFL-16451,MACFL,nep,A69-1303-63789,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082155,A69-1303,63789
MACFL-16452,MACFL,nep,A69-1303-63790,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082156,A69-1303,63790
MACFL-16453,MACFL,nep,A69-1303-63791,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082157,A69-1303,63791
MACFL-16454,MACFL,nep,A69-1303-63792,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082158,A69-1303,63792
MACFL-16455,MACFL,nep,A69-1303-63793,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082159,A69-1303,63793
MACFL-16456,MACFL,nep,A69-1303-63794,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082160,A69-1303,63794
MACFL-16457,MACFL,nep,A69-1303-63795,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082161,A69-1303,63795
MACFL-16458,MACFL,nep,A69-1303-63796,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082162,A69-1303,63796
MACFL-16459,MACFL,nep,A69-1303-63797,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082163,A69-1303,63797
MACFL-16460,MACFL,nep,A69-1303-63798,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082164,A69-1303,63798
MACFL-16461,MACFL,nep,A69-1303-63799,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082165,A69-1303,63799
MACFL-16462,MACFL,nep,A69-1303-63800,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082166,A69-1303,63800
MACFL-16463,MACFL,nep,A69-1303-33692,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082654,A69-1303,33692
MACFL-16464,MACFL,nep,A69-1303-33693,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082655,A69-1303,33693
MACFL-16465,MACFL,nep,A69-1303-33694,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082656,A69-1303,33694
MACFL-16466,MACFL,nep,A69-1303-33695,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082657,A69-1303,33695
MACFL-16467,MACFL,nep,A69-1303-33696,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082658,A69-1303,33696
MACFL-16468,MACFL,nep,A69-1303-33697,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082659,A69-1303,33697
MACFL-16469,MACFL,nep,A69-1303-33698,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082660,A69-1303,33698
MACFL-16470,MACFL,nep,A69-1303-33699,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082661,A69-1303,33699
MACFL-16471,MACFL,nep,A69-1303-33700,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082662,A69-1303,33700
MACFL-16472,MACFL,nep,A69-1303-33701,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082663,A69-1303,33701
MACFL-16473,MACFL,nep,A69-1303-33702,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082664,A69-1303,33702
MACFL-16474,MACFL,nep,A69-1303-33703,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082665,A69-1303,33703
MACFL-16475,MACFL,nep,A69-1303-33704,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082666,A69-1303,33704
MACFL-16476,MACFL,nep,A69-1303-33705,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082667,A69-1303,33705
MACFL-16477,MACFL,nep,A69-1303-33706,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082668,A69-1303,33706
MACFL-16478,MACFL,nep,A69-1303-33707,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082669,A69-1303,33707
MACFL-16479,MACFL,nep,A69-1303-33709,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082670,A69-1303,33709
MACFL-16480,MACFL,nep,A69-1303-33710,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082671,A69-1303,33710
MACFL-16481,MACFL,nep,A69-1303-33711,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082672,A69-1303,33711
MACFL-16482,MACFL,nep,A69-1303-33712,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082673,A69-1303,33712
MACFL-16483,MACFL,nep,A69-1303-33713,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082674,A69-1303,33713
MACFL-16484,MACFL,nep,A69-1303-33714,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082675,A69-1303,33714
MACFL-16485,MACFL,nep,A69-1303-33715,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082676,A69-1303,33715
MACFL-16486,MACFL,nep,A69-1303-33717,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082678,A69-1303,33717
MACFL-16487,MACFL,nep,A69-1303-33718,ANIMAL,40.31771,-122.18921,2010-01-07T06:30:00Z,2010-03-08T06:30:00Z,VEMCO,V7,1082679,A69-1303,33718
MACFL-16488,MACFL,nep,A69-1303-33719,ANIMAL,39.463973,-121.99299,2010-01-07T06:35:00Z,2010-03-08T06:35:00Z,VEMCO,V7,1082680,A69-1303,33719
MACFL-16489,MACFL,nep,A69-1303-33720,ANIMAL,39.463973,-121.99299,2010-01-07T06:35:00Z,2010-03-08T06:35:00Z,VEMCO,V7,1082681,A69-1303,33720
MACFL-16490,MACFL,nep,A69-1303-33721,ANIMAL,39.463973,-121.99299,2010-01-07T06:35:00Z,2010-03-08T06:35:00Z,VEMCO,V7,1082682,A69-1303,33721
MACFL-16491,MACFL,nep,A69-1303-33724,ANIMAL,39.463973,-121.99299,2010-01-07T06:35:00Z,2010-03-08T06:35:00Z,VEMCO,V7,1082684,A69-1303,33724
MACFL-16492,MACFL,nep,A69-1303-33725,ANIMAL,39.463973,-121.99299,2010-01-07T06:35:00Z,2010-03-08T06:35:00Z,VEMCO,V7,1082685,A69-1303,33725
MACFL-16493,MACFL,nep,A69-1303-33726,ANIMAL,39.463973,-121.99299,2010-01-07T06:35:00Z,2010-03-08T06:35:00Z,VEMCO,V7,1082686,A69-1303,33726
MACFL-16494,MACFL,nep,A69-1303-33728,ANIMAL,39.463973,-121.99299,2010-01-07T06:35:00Z,2010-03-08T06:35:00Z,VEMCO,V7,1082688,A69-1303,33728
MACFL-16495,MACFL,nep,A69-1303-33729,ANIMAL,39.463973,-121.99299,2010-01-07T06:35:00Z,2010-03-08T06:35:00Z,VEMCO,V7,1082689,A69-1303,33729
MACFL-16496,MACFL,nep,A69-1303-33730,ANIMAL,39.463973,-121.99299,2010-01-07T06:35:00Z,2010-03-08T06:35:00Z,VEMCO,V7,1082690,A69-1303,33730
MACFL-16497,MACFL,nep,A69-1303-33731,ANIMAL,39.463973,-121.99299,2010-01-07T06:35:00Z,2010-03-08T06:35:00Z,VEMCO,V7,1082691,A69-1303,33731
MACFL-16498,MACFL,nep,A69-1303-33732,ANIMAL,39.463973,-121.99299,2010-01-07T06:35:00Z,2010-03-08T06:35:00Z,VEMCO,V7,1082692,A69-1303,33732
MACFL-16499,MACFL,nep,A69-1303-33734,ANIMAL,39.463973,-121.99299,2010-01-07T06:35:00Z,2010-03-08T06:35:00Z,VEMCO,V7,1082694,A69-1303,33734
MACFL-16500,MACFL,nep,A69-1303-33735,ANIMAL,39.463973,-121.99299,2010-01-07T06:35:00Z,2010-03-08T06:35:00Z,VEMCO,V7,1082695,A69-1303,33735
MACFL-16501,MACFL,nep,A69-1303-33736,ANIMAL,39.463973,-121.99299,2010-01-07T06:35:00Z,2010-03-08T06:35:00Z,VEMCO,V7,1082696,A69-1303,33736
MACFL-16502,MACFL,nep,A69-1303-33737,ANIMAL,39.463973,-121.99299,2010-01-07T06:35:00Z,2010-03-08T06:35:00Z,VEMCO,V7,1082697,A69-1303,33737
MACFL-16503,MACFL,nep,A69-1303-33738,ANIMAL,39.463973,-121.99299,2010-01-07T06:35:00Z,2010-03-08T06:35:00Z,VEMCO,V7,1082698,A69-1303,33738
MACFL-16504,MACFL,nep,A69-1303-33739,ANIMAL,39.463973,-121.99299,2010-01-07T06:35:00Z,2010-03-08T06:35:00Z,VEMCO,V7,1082699,A69-1303,33739
MACFL-16505,MACFL,nep,A69-1303-33740,ANIMAL,39.463973,-121.99299,2010-01-07T06:35:00Z,2010-03-08T06:35:00Z,VEMCO,V7,1082700,A69-1303,33740
MACFL-16506,MACFL,nep,A69-1303-33741,ANIMAL,39.463973,-121.99299,2010-01-07T06:35:00Z,2010-03-08T06:35:00Z,VEMCO,V7,1082701,A69-1303,33741
MACFL-16507,MACFL,nep,A69-1303-33742,ANIMAL,39.463973,-121.99299,2010-01-07T06:35:00Z,2010-03-08T06:35:00Z,VEMCO,V7,1082702,A69-1303,33742
MACFL-16508,MACFL,nep,A69-1303-33743,ANIMAL,39.463973,-121.99299,2010-01-07T06:35:00Z,2010-03-08T06:35:00Z,VEMCO,V7,1082703,A69-1303,33743
MACFL-16509,MACFL,nep,A69-1303-33745,ANIMAL,39.463973,-121.99299,2010-01-07T06:35:00Z,2010-03-08T06:35:00Z,VEMCO,V7,1082705,A69-1303,33745
MACFL-16510,MACFL,nep,A69-1303-33747,ANIMAL,39.463973,-121.99299,2010-01-07T06:35:00Z,2010-03-08T06:35:00Z,VEMCO,V7,1082707,A69-1303,33747
